Gene_acc,Gene_id,SMp1,SMp2,SMp3,SMp4,NST1p1,NST1p2,NST1p3,NST1p4,Desc
4249,Tb927.8.6530,23412.0,32617.0,19567.0,23928.0,24292.0,22711.0,28301.0,28907.0,"SET domain containing protein, putative"
4250,Tb927.8.6580,383490.0,404530.0,376100.0,367430.0,234560.0,245360.0,233340.0,240630.0,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial"
4251,Tb927.8.6590,7624.2,9555.3,7748.5,7911.0,5439.3,6864.8,6864.2,3005.6,"Outer mitochondrial membrane transport complex protein/Glutathione S-transferase, C-terminal domain containing protein, puta"
4252,Tb927.8.6600,18585.0,15328.0,14060.0,16788.0,14964.0,11948.0,13590.0,16197.0,"Glutathione S-transferase, C-terminal domain containing protein, putative"
4253,Tb927.8.6620,16184.0,14559.0,17520.0,18386.0,11348.0,8192.4,18852.0,7095.3,"hypothetical protein, conserved"
4254,Tb927.8.6640,447500.0,486700.0,418280.0,487990.0,329650.0,328780.0,350350.0,328990.0,"Fatty acyl-CoA reductase, putative"
4255,Tb927.8.6660,7694100.0,9276100.0,7112600.0,7960500.0,6653800.0,7288600.0,6801200.0,6984600.0,"paraflagellar rod component, putative"
4256,Tb927.8.6680,75220.0,85694.0,77777.0,73006.0,75020.0,71339.0,78604.0,64480.0,"clathrin assembly sigma-adaptin protein 3, putative"
4257,Tb927.8.6710,37653.0,38505.0,35298.0,47441.0,37722.0,28574.0,27479.0,29955.0,"hypothetical protein, conserved"
4258,Tb927.8.6720,500380.0,478170.0,514110.0,513780.0,389540.0,403270.0,375910.0,400950.0,"hypothetical protein, conserved"
4259,Tb927.8.6730,655300.0,769130.0,569020.0,668170.0,502940.0,572280.0,446390.0,529210.0,Enriched in surface-labeled proteome protein 24
4260,Tb927.8.6760,447990.0,461210.0,431230.0,470500.0,439610.0,427360.0,419880.0,375230.0,"translationally-controlled tumor protein homolog, putative"
4261,Tb927.8.6770,175710.0,171370.0,166260.0,154840.0,153200.0,154970.0,133320.0,164790.0,"WD domain, G-beta repeat, putative"
4262,Tb927.8.6790,51088.0,43007.0,46402.0,46467.0,35040.0,33049.0,34783.0,35235.0,"hypothetical protein, conserved"
4263,Tb927.8.6800,54048.0,56900.0,50421.0,57118.0,47704.0,46669.0,41173.0,50413.0,"hypothetical protein, conserved"
4264,Tb927.8.6810,3805.3,5853.9,5251.7,5694.5,2733.9,5219.6,3777.6,4668.0,"STE/STE11 serine/threonine-protein kinase, putative"
4265,Tb927.8.6830,98255.0,132890.0,108370.0,108960.0,100170.0,97452.0,89328.0,102070.0,"kinesin, putative"
4266,Tb927.8.6840,13267.0,16046.0,9806.4,14316.0,14897.0,14521.0,14937.0,15139.0,mismatch repair protein MLH1
4267,Tb927.8.6850,15737.0,21379.0,27047.0,30510.0,17349.0,13635.0,21163.0,16552.0,"Zinc finger, C3HC4 type (RING finger)/EF-hand domain pair, putative"
4268,Tb927.8.6870,183700.0,201780.0,180610.0,194030.0,160630.0,155930.0,169690.0,159030.0,"hypothetical protein, conserved"
4269,Tb927.8.690,1496900.0,1733800.0,1350200.0,1589100.0,1288000.0,1325600.0,1381000.0,1359500.0,peptidyl-prolyl cis-trans isomerase
4270,Tb927.8.6900,396370.0,463500.0,376900.0,411340.0,342350.0,347760.0,344970.0,350810.0,"transport protein particle (TRAPP) component, putative"
4271,Tb927.8.6910,560920.0,610290.0,544940.0,535070.0,420260.0,403980.0,453670.0,460210.0,"cyclophilin, putative"
4272,Tb927.8.6920,857710.0,1032300.0,817800.0,853100.0,675640.0,701320.0,693650.0,687820.0,"hypothetical protein, conserved"
4273,Tb927.8.6930,374460.0,382120.0,332750.0,386970.0,349520.0,332020.0,351200.0,309580.0,"serine/threonine-protein kinase NRKB, putative"
4274,Tb927.8.6940,2087100.0,2402000.0,2119200.0,2138300.0,1895600.0,2004800.0,1799500.0,1859000.0,"hypothetical protein, conserved"
4275,Tb927.8.6960,168760.0,183260.0,163720.0,171380.0,142780.0,151280.0,137330.0,140820.0,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
4276,Tb927.8.6980,688370.0,744920.0,737830.0,817770.0,670190.0,681160.0,646680.0,705100.0,Flagellum attachment zone protein 14
4277,Tb927.8.7000,3288.8,4483.2,3673.0,2272.0,2531.2,4665.2,2647.8,3028.5,"E1-like ubiquitin-activating enzyme, putative"
4278,Tb927.8.7010,391320.0,430140.0,365120.0,403010.0,264010.0,298770.0,294950.0,275560.0,"chaperone protein DnaJ, putative"
4279,Tb927.8.7020,1509500.0,1708900.0,1531300.0,1600800.0,1453600.0,1447500.0,1396200.0,1448300.0,"peptidase, putative"
4280,Tb927.8.7030,4663.3,6340.3,3197.9,3170.5,4156.1,4717.9,5858.4,4844.6,"hypothetical protein, conserved"
4281,Tb927.8.7040,1206600.0,1315400.0,1241900.0,1265100.0,1019400.0,1113800.0,1044200.0,1073800.0,"hypothetical protein, conserved"
4282,Tb927.8.7060,45049.0,58154.0,55988.0,56087.0,50377.0,49125.0,46718.0,51992.0,"hypothetical protein, conserved"
4283,Tb927.8.7080,530000.0,628440.0,518720.0,633390.0,549140.0,430190.0,495080.0,529150.0,"hypothetical protein, conserved"
4284,Tb927.8.7090,65612.0,72413.0,53266.0,72772.0,57427.0,56575.0,51861.0,50351.0,"Component of IIS longevity pathway SMK-1, putative"
4285,Tb927.8.710,103590.0,118330.0,109430.0,116710.0,99328.0,104110.0,102520.0,94347.0,"RNA-binding protein, putative"
4286,Tb927.8.7100,7960800.0,9043800.0,7958900.0,8775300.0,7726400.0,7790100.0,7341100.0,7289800.0,acetyl-CoA carboxylase
4288,Tb927.8.7170,350430.0,403360.0,368410.0,352820.0,290510.0,295620.0,299730.0,273020.0,"inositol polyphosphate 1-phosphatase, putative"
4289,Tb927.8.7200,212830.0,260870.0,251900.0,230940.0,183770.0,189370.0,192590.0,201240.0,"Region in Clathrin and VPS, putative"
4290,Tb927.8.7210,136230.0,159570.0,144690.0,126530.0,126510.0,119350.0,136200.0,134380.0,"hypothetical protein, conserved"
4291,Tb927.8.7230,144840.0,146110.0,137850.0,145080.0,116910.0,116440.0,116020.0,114640.0,"hypothetical protein, conserved"
4292,Tb927.8.7260,162900.0,194600.0,177910.0,174980.0,162420.0,147840.0,165570.0,172010.0,"kinetoplast-associated protein, putative"
4293,Tb927.8.7270,494030.0,567500.0,433780.0,523140.0,418730.0,404560.0,439950.0,368750.0,"Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter, putative"
4294,Tb927.8.730,4121900.0,4076400.0,3510000.0,3398600.0,4929700.0,5030200.0,4365300.0,4213800.0,"nucleolar RNA-binding protein, putative"
4295,Tb927.8.7380,245490.0,326810.0,318770.0,313930.0,224680.0,242650.0,241930.0,217980.0,"dihydrolipoamide dehydrogenase, point mutation"
4296,Tb927.8.7390,402210.0,458300.0,360520.0,432870.0,321870.0,339820.0,341770.0,324820.0,protein phosphatase 1
4297,Tb927.8.7400,2524600.0,2854500.0,2570400.0,2657600.0,2330200.0,2338500.0,2223800.0,2234500.0,RNA polymerase IIA largest subunit
4298,Tb927.8.7410,62957.0,72030.0,65921.0,63611.0,30618.0,38994.0,30829.0,31066.0,"calreticulin, putative"
4299,Tb927.8.7440,342640.0,392270.0,306160.0,364150.0,238690.0,206590.0,240880.0,282950.0,"lipase, putative"
4300,Tb927.8.7450,122810.0,135950.0,117250.0,130220.0,132210.0,135660.0,142290.0,117420.0,"myosin heavy chain kinase A, putative"
4301,Tb927.8.7490,1100900.0,1247900.0,1105800.0,1191700.0,905650.0,987150.0,829540.0,846000.0,symplekin
4302,Tb927.8.7510,105870.0,151040.0,120740.0,141720.0,116480.0,110060.0,130270.0,105520.0,"p-nitrophenylphosphatase, putative"
4303,Tb927.8.7530,7220.4,6543.7,5561.1,7121.6,2998.7,2832.5,5026.9,4624.1,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative"
4304,Tb927.8.7570,121070.0,131060.0,136430.0,134780.0,115460.0,118930.0,107010.0,117800.0,"tRNA-dihydrouridine synthase 1, putative"
4305,Tb927.8.7580,7913.3,4955.2,4961.1,6323.2,1457.9,2102.9,3811.8,6130.2,"RING-variant domain containing protein, putative"
4306,Tb927.8.760,1882400.0,2081200.0,1670700.0,2119600.0,1578500.0,1711700.0,1641900.0,1534000.0,nucleolar RNA-binding protein
4307,Tb927.8.7640,212480.0,219960.0,206210.0,231540.0,115910.0,145810.0,117580.0,127770.0,"amino acid transporter 1, putative"
4308,Tb927.8.7720,959580.0,1054300.0,931850.0,985710.0,825910.0,817740.0,878270.0,884030.0,"hypothetical protein, conserved"
4309,Tb927.8.7760,89145.0,85734.0,88566.0,87641.0,84223.0,86752.0,83549.0,84122.0,"hypothetical protein, conserved"
4310,Tb927.8.7780,2111.0,1458.6,2406.6,1586.2,2210.4,1139.2,3093.3,2946.4,"hypothetical protein, conserved"
4311,Tb927.8.7790,778840.0,898970.0,827910.0,823950.0,740160.0,721780.0,688630.0,709560.0,"zinc finger domain, LSD1 subclass, putative"
4312,Tb927.8.780,5242.8,6701.0,6339.1,7170.1,6595.8,7945.0,4937.5,5097.4,"hypothetical protein, conserved"
4313,Tb927.8.7800,101930.0,116690.0,101960.0,90146.0,75254.0,70913.0,83348.0,73082.0,"hypothetical protein, conserved"
4314,Tb927.8.7850,10839.0,14124.0,8687.1,11478.0,9595.9,12334.0,10298.0,10416.0,"hypothetical protein, conserved"
4315,Tb927.8.790,18082.0,22725.0,21500.0,21180.0,23981.0,21745.0,22523.0,24238.0,"hypothetical protein, conserved"
4316,Tb927.8.7940,509850.0,546850.0,475140.0,563190.0,375640.0,374530.0,324530.0,369180.0,"receptor-type adenylate cyclase GRESAG 4, putative"
4317,Tb927.8.7950,715670.0,847060.0,749980.0,857830.0,676750.0,652390.0,648680.0,617090.0,Flagellar Member 4
4318,Tb927.8.7960,26313.0,22308.0,23106.0,25120.0,19211.0,28121.0,30325.0,21717.0,hypothetical protein
4319,Tb927.8.7970,2994700.0,3210300.0,2943700.0,3286200.0,2595200.0,2733700.0,2719600.0,2655500.0,hypothetical protein
4320,Tb927.8.7990,529040.0,587400.0,514800.0,599510.0,444650.0,462100.0,457670.0,460160.0,"Thioredoxin-like/Protein of unknown function (DUF3638)/Protein of unknown function (DUF3645), putative"
4321,Tb927.8.800,241190.0,267350.0,236000.0,239640.0,196560.0,192200.0,194460.0,191710.0,"Domain of unknown function (DUF3437), putative"
4322,Tb927.8.8000,447820.0,527560.0,500910.0,520470.0,386170.0,368660.0,391610.0,410380.0,"hypothetical protein, conserved"
4323,Tb927.8.8020,113390.0,120420.0,90582.0,104340.0,67937.0,72308.0,71332.0,75924.0,"monoglyceride lipase, putative"
4324,Tb927.8.8030,4268.4,10228.0,9273.3,5093.8,7279.5,8108.2,6177.4,5798.1,"emp24/gp25L/p24 family/GOLD, putative"
4325,Tb927.8.8070,92422.0,117230.0,89339.0,103380.0,72835.0,73627.0,83844.0,91405.0,conserved protein
4326,Tb927.8.810,4263400.0,4756600.0,4093400.0,4407300.0,4076200.0,3941300.0,4187900.0,3742000.0,"radial spoke protein RSP9, putative"
4327,Tb927.8.8100,89018.0,91866.0,89328.0,89381.0,64328.0,67003.0,75053.0,67064.0,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
4328,Tb927.8.8120,252770.0,296460.0,230290.0,271360.0,191930.0,190410.0,196670.0,181510.0,"hypothetical protein, conserved"
4330,Tb927.8.8140,34354.0,44720.0,33536.0,38495.0,35431.0,31295.0,33113.0,38479.0,"small GTP-binding rab protein, putative"
4331,Tb927.8.8150,407650.0,428680.0,388910.0,438180.0,318130.0,310300.0,336820.0,336200.0,"C2 domain containing protein, putative"
4332,Tb927.8.8160,106260.0,152540.0,139190.0,121200.0,131720.0,134900.0,126050.0,161640.0,SUMO-interacting motif-containing protein
4333,Tb927.8.8170,440930.0,461310.0,426400.0,468490.0,324890.0,349310.0,342470.0,348070.0,RNA editing mediator complex protein 5
4334,Tb927.8.8180,342040.0,387040.0,378330.0,346080.0,266460.0,289020.0,284620.0,265520.0,RNA editing mediator complex protein 4
4335,Tb927.8.820,891520.0,981100.0,903040.0,956660.0,711600.0,683620.0,679810.0,697230.0,"VID27 cytoplasmic protein, putative"
4336,Tb927.8.8200,69497.0,75014.0,62042.0,71752.0,66822.0,63564.0,72179.0,66882.0,"Flagellar-associated protein 59, putative"
4337,Tb927.8.8230,82247.0,97530.0,91440.0,83950.0,64335.0,96257.0,87159.0,59579.0,"amino acid transporter, putative"
4338,Tb927.8.8240,26258.0,26037.0,24295.0,28244.0,17391.0,21530.0,19712.0,21639.0,"amino acid transporter, putative"
4339,Tb927.8.8280,816220.0,936620.0,820120.0,845670.0,766190.0,746330.0,678060.0,741020.0,"hypothetical protein, conserved"
4340,Tb927.8.8290,40237.0,38585.0,41233.0,35125.0,28492.0,34679.0,26401.0,27646.0,amino acid transporter AATP5
4341,Tb927.8.8310,125840.0,149360.0,125430.0,152730.0,168840.0,150990.0,177040.0,152790.0,"chaperone protein DnaJ, putative"
4342,Tb927.8.8330,9959100.0,12291000.0,9648700.0,10677000.0,9598700.0,9882800.0,8894500.0,8835000.0,"calpain, putative"
4343,Tb927.8.8340,564910.0,631080.0,537040.0,579990.0,491250.0,445700.0,504540.0,460700.0,"CRAL/TRIO domain containing protein, putative"
4344,Tb927.8.860,153500.0,158810.0,142410.0,145460.0,120510.0,125900.0,138490.0,126010.0,"hypothetical protein, conserved"
4345,Tb927.8.870,22550.0,27238.0,26902.0,28605.0,18078.0,23687.0,21689.0,20294.0,"CAMK/CAMKL family protein kinase, putative"
4346,Tb927.8.890,3937600.0,4380000.0,3854100.0,4196000.0,3603600.0,3328900.0,3397300.0,3296500.0,Ras-related protein Rab1A
4347,Tb927.8.900,382140.0,428740.0,326050.0,364350.0,340910.0,345560.0,295380.0,310170.0,splicing factor TSR1
4348,Tb927.8.920,149840.0,164210.0,155420.0,145950.0,142490.0,159720.0,155810.0,168640.0,"ubiquitin-conjugating enzyme E2, putative"
4349,Tb927.8.960,74421.0,79872.0,64482.0,79737.0,51281.0,56393.0,52543.0,53625.0,"hypothetical protein, conserved"
4350,Tb927.8.980,2823600.0,3188800.0,2859200.0,2969700.0,2171600.0,2216000.0,2107100.0,2160600.0,phosphoacetylglucosamine mutase
4351,Tb927.8.990,1044600.0,1267200.0,1027400.0,1127100.0,814180.0,814090.0,869730.0,827200.0,RNA-binding protein 33 (RNA-binding motif protein 33)
4352,Tb927.9.10010,3435200.0,3940300.0,3415900.0,3589300.0,3135600.0,3149800.0,2942300.0,2953900.0,"chaperone protein DnaJ, putative"
4353,Tb927.9.10060,61023.0,77814.0,76261.0,62238.0,57833.0,54445.0,60948.0,49953.0,"hypothetical protein, conserved"
4354,Tb927.9.10070,55028.0,62913.0,56479.0,56179.0,41381.0,46916.0,50413.0,41791.0,"hypothetical protein, conserved"
4355,Tb927.9.10100,2407500.0,2505900.0,2240700.0,2428600.0,2019100.0,1970700.0,1927100.0,1958000.0,"SET domain-containing protein, putative"
4356,Tb927.9.10140,80889.0,79284.0,96839.0,91535.0,65996.0,68140.0,84687.0,70643.0,"Uncharacterised conserved protein, putative"
4357,Tb927.9.10160,49036.0,51732.0,58641.0,60799.0,42163.0,49413.0,39662.0,42206.0,MICOS complex subunit MIC60
4358,Tb927.9.10200,133550.0,139000.0,131190.0,132520.0,115190.0,111630.0,110350.0,111910.0,"hypothetical protein, conserved"
4359,Tb927.9.10230,3494000.0,4308000.0,3498400.0,3860600.0,3318200.0,3880600.0,3287500.0,3515700.0,Co-chaperone protein P23
4361,Tb927.9.10310,9993900.0,11065000.0,9725400.0,10011000.0,8496500.0,8049700.0,6846100.0,7164500.0,mitochondrial carrier protein 11
4362,Tb927.9.10350,187060.0,213810.0,184200.0,201040.0,214760.0,190460.0,183980.0,196400.0,"Snf7, putative"
4363,Tb927.9.10370,441230.0,447230.0,385680.0,377050.0,337930.0,361030.0,359110.0,367470.0,TAX-1
4364,Tb927.9.10400,1772800.0,2065600.0,1705700.0,1865900.0,1247300.0,1340100.0,1277600.0,1265500.0,"hypothetical protein, conserved"
4365,Tb927.9.10440,127450.0,137740.0,149880.0,152170.0,114810.0,111040.0,117410.0,123330.0,"DNA polymerase epsilon catalytic subunit, putative"
4366,Tb927.9.10450,219710.0,257500.0,225850.0,228390.0,181370.0,160610.0,170720.0,173240.0,"hypothetical protein, conserved"
4367,Tb927.9.10470,449510.0,506160.0,458610.0,492690.0,394520.0,354790.0,344140.0,358150.0,"hypothetical protein, conserved"
4368,Tb927.9.10490,308340.0,331960.0,258070.0,301590.0,290140.0,281010.0,268120.0,283010.0,Component of motile flagella 56
4369,Tb927.9.10500,130280.0,136360.0,115010.0,120950.0,114020.0,130030.0,124740.0,107490.0,"HAD hydrolase, TIGR01456 family/HAD hydrolase, family IIA, putative"
4370,Tb927.9.10530,559450.0,596540.0,552500.0,623790.0,465530.0,490040.0,494600.0,459120.0,Flagellum attachment zone protein 4
4371,Tb927.9.10550,72243.0,103710.0,89054.0,102550.0,75582.0,78376.0,79228.0,72834.0,Spindle assembly abnormal protein 6 homolog
4372,Tb927.9.10560,81187.0,70277.0,31293.0,77618.0,50719.0,49161.0,64729.0,40837.0,Archaic Translocase of outer membrane 19 kDa subunit
4373,Tb927.9.10570,296410.0,320300.0,263430.0,278950.0,229890.0,231320.0,208190.0,213410.0,predicted zinc finger protein
4374,Tb927.9.10580,472770.0,444570.0,445530.0,400870.0,402550.0,399960.0,435540.0,413620.0,"3-demethylubiquinone-9 3-methyltransferase, putative"
4375,Tb927.9.10640,172200.0,208310.0,184450.0,191650.0,174560.0,176460.0,167710.0,168440.0,"synaptojanin (N-terminal domain), putative"
4376,Tb927.9.10650,8277.6,10464.0,7490.6,8154.8,7251.9,5600.8,5740.1,5336.9,hypothetical protein
4377,Tb927.9.10670,38329.0,38688.0,39812.0,42687.0,37662.0,30644.0,37099.0,43761.0,bardet-biedl syndrome 1 protein
4378,Tb927.9.10680,115080.0,136000.0,127820.0,118060.0,88056.0,96161.0,100950.0,91746.0,"RNA polymerase III RPC4, putative"
4379,Tb927.9.10690,183880.0,212030.0,194770.0,222390.0,176910.0,180340.0,166390.0,188490.0,"Protein of unknown function (DUF2009), putative"
4380,Tb927.9.10710,153590.0,168150.0,139810.0,155230.0,153870.0,152620.0,137740.0,138580.0,hsp70 subfamily B suppressor 1
4381,Tb927.9.10770,17770000.0,19787000.0,16282000.0,18861000.0,14968000.0,16173000.0,14058000.0,15148000.0,polyadenylate-binding protein 2
4382,Tb927.9.10790,483030.0,503990.0,487880.0,503870.0,384990.0,407650.0,399680.0,384030.0,hypothetical protein
4383,Tb927.9.10820,15265.0,12873.0,9786.1,17130.0,10704.0,9321.1,12161.0,10009.0,"hypothetical protein, conserved"
4384,Tb927.9.10830,812300.0,1071300.0,863700.0,918340.0,752840.0,833650.0,814460.0,771900.0,metal dependent 5-nucleotidase
4385,Tb927.9.10840,9382.0,10386.0,6963.6,11222.0,10062.0,9310.9,10688.0,9467.6,"hypothetical protein, conserved"
4386,Tb927.9.10850,49706.0,66034.0,51323.0,59079.0,36046.0,33170.0,33166.0,29331.0,"Splicing factor 3B subunit 10 (SF3b10), putative"
4387,Tb927.9.10890,257730.0,335910.0,273190.0,274060.0,285100.0,273170.0,298830.0,288690.0,"Regulatory subunit of type II PKA R-subunit, putative"
4388,Tb927.9.10920,617140.0,731270.0,698630.0,723980.0,481430.0,475980.0,505460.0,505290.0,kinetoplastid kinetochore protein 3
4389,Tb927.9.10960,125400.0,153930.0,120850.0,129660.0,122960.0,122290.0,98347.0,121160.0,"ATP-dependent DEAD/H RNA helicase, putative"
4390,Tb927.9.11000,2519000.0,2811000.0,2448100.0,2764800.0,1993700.0,2216300.0,2253000.0,2188600.0,"ras-related protein RAB7, putative"
4391,Tb927.9.11030,29063.0,27911.0,22343.0,27217.0,23961.0,21280.0,23249.0,29051.0,cAMP-dependent protein kinase catalytic subunit 2
4392,Tb927.9.11040,7911.1,5869.8,0.0,8570.3,5912.1,0.0,7772.5,4473.0,mitochondrial carrier protein
4393,Tb927.9.11050,560880.0,619950.0,427800.0,461680.0,445810.0,481480.0,436780.0,486030.0,"4E-interacting protein, putative"
4394,Tb927.9.11070,24491.0,18122.0,16312.0,19293.0,15183.0,13721.0,16470.0,19266.0,E3 SUMO-protein ligase SIZ1
4395,Tb927.9.11100,1682200.0,1932700.0,1647800.0,1796400.0,1524100.0,1592200.0,1450000.0,1400600.0,cAMP-dependent protein kinase catalytic subunit 1
4396,Tb927.9.11110,1385500.0,1462900.0,1279300.0,1359400.0,1396200.0,1451400.0,1385400.0,1405800.0,U5 snRNA-associated splicing factor
4397,Tb927.9.11140,85734.0,104270.0,97325.0,103170.0,71849.0,72618.0,85169.0,86644.0,"hypothetical protein, conserved"
4398,Tb927.9.11150,184140.0,217030.0,199580.0,205560.0,179540.0,190260.0,186820.0,159060.0,"hypothetical protein, conserved"
4399,Tb927.9.11220,372390.0,371230.0,335220.0,339110.0,260380.0,277090.0,274430.0,246810.0,"tRNA import complex component, putative"
4400,Tb927.9.11230,3300300.0,3364100.0,3204600.0,3376000.0,3174100.0,2969300.0,2718400.0,2773100.0,"calmodulin-like protein, putative"
4401,Tb927.9.11250,65909.0,73568.0,65723.0,82764.0,57538.0,66782.0,83472.0,45813.0,predicted WD40 repeat protein
4402,Tb927.9.11260,421040.0,469050.0,450680.0,480330.0,389590.0,415300.0,374200.0,347210.0,"nucleoside diphosphate kinase, putative"
4403,Tb927.9.11270,6253200.0,6806100.0,5791300.0,6185800.0,5516400.0,5509100.0,5328000.0,5123600.0,"t- complex protein 1 (eta subunit), putative"
4404,Tb927.9.11300,140150.0,154300.0,130960.0,125720.0,120750.0,105710.0,109020.0,112520.0,Mitochondrial ribosomal protein S17
4405,Tb927.9.11330,907320.0,928350.0,979490.0,1085900.0,756690.0,809370.0,829540.0,754080.0,"proteasome beta 2 subunit, putative"
4406,Tb927.9.11410,14810000.0,16452000.0,13813000.0,14977000.0,13950000.0,15288000.0,13829000.0,13647000.0,"60S ribosomal protein L23, putative"
4407,Tb927.9.11490,7427800.0,7979600.0,6361000.0,7810600.0,7413500.0,6942800.0,7125200.0,6848200.0,60S ribosomal protein L29
4408,Tb927.9.11480,432600.0,402470.0,346910.0,372610.0,322360.0,315420.0,324720.0,299520.0,Enriched in surface-labeled proteome protein 9
4410,Tb927.9.11500,74110.0,85704.0,73073.0,84532.0,64151.0,62738.0,59560.0,63402.0,anaphase-promoting complex subunit 2
